order_id,customer_id,order_date,region,product_id,product_category,quantity,price,total_amount
ORD103872,CUST9425,2022-03-02,West,PROD691,Electronics,3,1409,4227
ORD103873,CUST9365,2022-09-22,South,PROD704,Home Essentials,2,1872,3744
ORD103874,CUST3502,2024-10-14,South,PROD232,Sports,4,107,428
ORD103875,CUST7236,2023-05-07,South,PROD189,Sports,2,905,1810
ORD103876,CUST7766,2024-02-03,East,PROD108,Clothing,2,288,576
ORD103877,CUST1003,2022-06-22,North,PROD857,Clothing,3,180,540
ORD103878,CUST4899,2024-09-09,South,PROD626,Books,3,207,621
ORD103879,CUST8063,2022-04-15,West,PROD896,Clothing,5,1444,7220
ORD103880,CUST3197,2023-03-12,East,PROD673,Home Essentials,4,1702,6808
ORD103881,CUST6231,2023-08-23,East,PROD494,Electronics,3,785,2355
ORD103882,CUST8447,2024-09-09,South,PROD628,Clothing,1,445,445
ORD103883,CUST3405,2023-07-01,North,PROD593,Clothing,4,1986,7944
ORD103884,CUST9226,2024-04-27,East,PROD324,Home Essentials,4,427,1708
ORD103885,CUST9055,2024-09-20,South,PROD573,Home Essentials,3,654,1962
ORD103886,CUST4278,2023-08-17,East,PROD194,Home Essentials,4,1822,7288
ORD103887,CUST6701,2022-10-26,South,PROD597,Sports,3,401,1203
ORD103888,CUST1305,2024-03-25,East,PROD546,Books,2,299,598
ORD103889,CUST9980,2024-09-19,North,PROD759,Clothing,5,992,4960
ORD103890,CUST6830,2024-03-04,North,PROD465,Sports,2,1542,3084
ORD103891,CUST2940,2023-03-24,South,PROD534,Books,3,1162,3486
ORD103892,CUST2357,2022-03-07,East,PROD764,Home Essentials,3,1855,5565
ORD103893,CUST2520,2023-05-15,North,PROD856,Electronics,2,406,812
ORD103894,CUST7305,2022-09-09,North,PROD471,Books,1,1127,1127
ORD103895,CUST9462,2023-12-31,East,PROD372,Sports,1,1756,1756
ORD103896,CUST9222,2023-05-23,North,PROD595,Sports,1,1971,1971
ORD103897,CUST6313,2023-08-31,South,PROD567,Home Essentials,3,1200,3600
ORD103898,CUST5247,2024-06-22,East,PROD108,Electronics,4,567,2268
ORD103899,CUST9389,2024-08-26,South,PROD574,Home Essentials,3,278,834
ORD103900,CUST3442,2023-03-30,West,PROD967,Home Essentials,4,744,2976
ORD103901,CUST6447,2024-08-17,West,PROD862,Sports,2,1946,3892
ORD103902,CUST7614,2024-04-19,East,PROD328,Books,5,1864,9320
ORD103903,CUST3220,2022-03-13,North,PROD932,Clothing,4,375,1500
ORD103904,CUST3876,2023-09-02,North,PROD628,Clothing,1,1275,1275
ORD103905,CUST8349,2022-03-14,East,PROD889,Sports,3,1287,3861
ORD103906,CUST8152,2022-02-27,North,PROD605,Home Essentials,2,1413,2826
ORD103907,CUST8741,2024-02-01,West,PROD165,Books,1,1501,1501
ORD103908,CUST5548,2022-09-27,South,PROD428,Books,2,720,1440
ORD103909,CUST1071,2022-05-21,East,PROD949,Home Essentials,5,737,3685
ORD103910,CUST9650,2023-02-22,North,PROD853,Electronics,3,1875,5625
ORD103911,CUST3199,2024-10-24,West,PROD350,Electronics,3,1433,4299
ORD103912,CUST2019,2022-03-27,South,PROD876,Electronics,5,1029,5145
ORD103913,CUST8563,2022-11-24,West,PROD404,Home Essentials,3,1512,4536
ORD103914,CUST5496,2024-11-10,North,PROD328,Books,4,1980,7920
ORD103915,CUST7843,2023-05-31,South,PROD333,Home Essentials,2,1781,3562
ORD103916,CUST2479,2024-05-13,West,PROD826,Clothing,1,1887,1887
ORD103917,CUST6934,2024-06-07,North,PROD871,Clothing,5,282,1410
ORD103918,CUST7867,2023-08-15,West,PROD556,Books,4,1944,7776
ORD103919,CUST2074,2023-12-11,West,PROD457,Home Essentials,1,1429,1429
ORD103920,CUST9823,2023-12-21,North,PROD838,Clothing,1,171,171
ORD103921,CUST4844,2023-05-24,East,PROD626,Electronics,5,1342,6710
ORD103922,CUST6693,2022-12-12,West,PROD805,Clothing,4,818,3272
ORD103923,CUST4356,2023-09-17,West,PROD813,Electronics,1,1296,1296
ORD103924,CUST4611,2024-12-07,South,PROD804,Electronics,1,1776,1776
ORD103925,CUST4714,2023-03-04,West,PROD393,Books,4,1395,5580
ORD103926,CUST8608,2023-03-24,South,PROD894,Books,3,825,2475
ORD103927,CUST7013,2022-07-14,South,PROD830,Books,1,1591,1591
ORD103928,CUST6874,2022-12-01,South,PROD185,Clothing,2,368,736
ORD103929,CUST4241,2022-04-01,South,PROD632,Electronics,4,1143,4572
ORD103930,CUST6896,2023-10-17,South,PROD603,Sports,1,677,677
ORD103931,CUST1300,2023-04-28,West,PROD898,Home Essentials,5,1094,5470
ORD103932,CUST1755,2023-01-06,North,PROD825,Books,2,914,1828
ORD103933,CUST9516,2022-05-22,North,PROD886,Home Essentials,1,1626,1626
ORD103934,CUST5895,2024-07-27,West,PROD867,Sports,2,246,492
ORD103935,CUST2538,2024-07-29,South,PROD963,Home Essentials,2,1552,3104
ORD103936,CUST7272,2022-06-18,North,PROD589,Books,3,1288,3864
ORD103937,CUST2119,2024-11-18,North,PROD270,Electronics,2,989,1978
ORD103938,CUST8768,2024-04-21,East,PROD722,Books,3,409,1227
ORD103939,CUST4351,2023-12-20,East,PROD635,Books,4,617,2468
ORD103940,CUST7056,2024-05-20,East,PROD832,Clothing,3,113,339
ORD103941,CUST3621,2024-10-23,West,PROD695,Home Essentials,5,231,1155
ORD103942,CUST5848,2024-09-19,East,PROD410,Electronics,1,1977,1977
ORD103943,CUST2072,2022-06-27,North,PROD443,Books,4,854,3416
ORD103944,CUST4167,2023-04-12,North,PROD352,Home Essentials,4,538,2152
ORD103945,CUST7071,2022-12-11,North,PROD839,Home Essentials,5,842,4210
ORD103946,CUST2610,2023-01-27,West,PROD103,Clothing,3,839,2517
ORD103947,CUST7702,2023-05-22,North,PROD142,Books,1,1797,1797
ORD103948,CUST3174,2024-08-07,East,PROD804,Clothing,3,894,2682
ORD103949,CUST3637,2024-11-13,North,PROD611,Home Essentials,2,362,724
ORD103950,CUST7493,2023-12-19,South,PROD915,Electronics,3,742,2226
ORD103951,CUST7858,2024-04-21,South,PROD168,Sports,4,1348,5392
ORD103952,CUST7962,2022-05-21,South,PROD761,Books,1,357,357
ORD103953,CUST4829,2023-10-20,North,PROD653,Electronics,3,1357,4071
ORD103954,CUST6708,2023-05-08,East,PROD944,Electronics,1,1459,1459
ORD103955,CUST5712,2024-12-19,South,PROD524,Home Essentials,1,508,508
ORD103956,CUST5327,2023-10-18,West,PROD152,Electronics,2,1951,3902
ORD103957,CUST9433,2023-06-03,South,PROD866,Books,2,1074,2148
ORD103958,CUST5422,2022-10-12,South,PROD529,Clothing,4,1147,4588
ORD103959,CUST8401,2023-11-07,North,PROD814,Clothing,5,370,1850
ORD103960,CUST3386,2023-04-02,East,PROD562,Home Essentials,1,1218,1218
ORD103961,CUST5297,2022-12-05,South,PROD213,Books,5,241,1205
ORD103962,CUST6071,2023-06-17,West,PROD538,Books,4,1817,7268
ORD103963,CUST7887,2023-04-26,North,PROD285,Books,1,1841,1841
ORD103964,CUST3103,2022-08-29,South,PROD426,Sports,1,1001,1001
ORD103965,CUST4273,2024-11-03,North,PROD208,Home Essentials,5,1073,5365
ORD103966,CUST4455,2022-05-31,North,PROD360,Electronics,3,1204,3612
ORD103967,CUST6804,2024-07-13,East,PROD519,Books,2,373,746
ORD103968,CUST3556,2024-05-27,East,PROD966,Home Essentials,3,375,1125
ORD103969,CUST1363,2024-07-11,East,PROD361,Clothing,5,564,2820
ORD103970,CUST5022,2023-03-18,West,PROD510,Clothing,2,1331,2662
ORD103971,CUST7483,2022-01-04,North,PROD421,Books,3,1419,4257
ORD103972,CUST1740,2024-01-22,North,PROD986,Books,2,1162,2324
ORD103973,CUST3224,2022-06-25,North,PROD447,Electronics,1,387,387
ORD103974,CUST4868,2024-11-05,North,PROD992,Home Essentials,3,1247,3741
ORD103975,CUST7305,2024-11-30,North,PROD821,Books,2,975,1950
ORD103976,CUST9740,2023-10-03,West,PROD105,Electronics,2,1406,2812
ORD103977,CUST1338,2024-07-27,North,PROD349,Home Essentials,2,977,1954
ORD103978,CUST8662,2023-11-20,West,PROD579,Home Essentials,3,279,837
ORD103979,CUST8786,2023-03-31,North,PROD425,Home Essentials,4,1220,4880
ORD103980,CUST6198,2024-12-08,South,PROD313,Books,3,1314,3942
ORD103981,CUST3466,2024-09-16,West,PROD336,Clothing,5,1197,5985
ORD103982,CUST9939,2022-11-20,North,PROD939,Home Essentials,3,546,1638
ORD103983,CUST8092,2024-03-15,West,PROD609,Books,2,884,1768
ORD103984,CUST5533,2023-10-04,North,PROD457,Clothing,1,1620,1620
ORD103985,CUST2045,2024-03-12,West,PROD617,Sports,3,660,1980
ORD103986,CUST4169,2023-11-08,West,PROD262,Sports,3,583,1749
ORD103987,CUST4150,2023-01-19,North,PROD378,Sports,2,948,1896
ORD103988,CUST9951,2022-03-17,North,PROD382,Home Essentials,1,821,821
ORD103989,CUST5658,2022-03-26,West,PROD172,Clothing,1,215,215
ORD103990,CUST4956,2024-08-21,North,PROD568,Books,5,634,3170
ORD103991,CUST5796,2024-01-01,North,PROD112,Home Essentials,3,1221,3663
ORD103992,CUST4091,2023-03-10,South,PROD781,Home Essentials,1,1451,1451
ORD103993,CUST5691,2023-04-30,South,PROD743,Books,1,506,506
ORD103994,CUST1018,2024-08-13,South,PROD404,Clothing,4,1436,5744
ORD103995,CUST7766,2023-09-28,West,PROD488,Sports,4,1825,7300
ORD103996,CUST8562,2023-06-22,South,PROD274,Books,1,793,793
ORD103997,CUST7099,2023-10-23,North,PROD722,Sports,5,1271,6355
ORD103998,CUST4163,2022-04-08,North,PROD453,Books,1,1465,1465
ORD103999,CUST1494,2023-10-27,West,PROD824,Books,2,594,1188
ORD104000,CUST3912,2023-11-29,North,PROD150,Clothing,3,1047,3141
ORD104001,CUST1006,2023-06-09,West,PROD831,Electronics,5,122,610
ORD104002,CUST3112,2023-08-07,South,PROD348,Clothing,2,1228,2456
ORD104003,CUST6079,2024-03-24,North,PROD657,Sports,5,1798,8990
ORD104004,CUST3392,2024-07-18,West,PROD927,Books,2,1702,3404
ORD104005,CUST1715,2024-07-01,East,PROD664,Home Essentials,3,1925,5775
ORD104006,CUST9980,2023-04-30,North,PROD951,Sports,3,1924,5772
ORD104007,CUST9195,2022-04-16,West,PROD689,Books,4,657,2628
ORD104008,CUST6454,2024-12-19,South,PROD657,Home Essentials,2,1716,3432
ORD104009,CUST9046,2022-12-28,West,PROD939,Electronics,4,1040,4160
ORD104010,CUST5563,2023-09-25,West,PROD184,Sports,2,1782,3564
ORD104011,CUST5813,2022-03-08,East,PROD976,Electronics,4,1345,5380
ORD104012,CUST1637,2022-01-27,North,PROD867,Electronics,3,954,2862
ORD104013,CUST4836,2023-09-14,East,PROD134,Home Essentials,5,1138,5690
ORD104014,CUST6160,2022-12-20,South,PROD200,Home Essentials,4,990,3960
ORD104015,CUST6472,2022-03-17,North,PROD490,Clothing,2,1756,3512
ORD104016,CUST1823,2023-07-03,North,PROD476,Clothing,2,177,354
ORD104017,CUST1751,2024-06-29,West,PROD340,Books,3,1445,4335
ORD104018,CUST2079,2022-10-19,North,PROD847,Sports,2,906,1812
ORD104019,CUST2761,2023-08-24,South,PROD319,Books,1,1364,1364
ORD104020,CUST2841,2022-12-31,South,PROD956,Clothing,5,1141,5705
ORD104021,CUST4609,2024-04-09,North,PROD260,Home Essentials,4,867,3468
ORD104022,CUST6371,2024-02-15,South,PROD177,Sports,5,553,2765
ORD104023,CUST4743,2023-03-04,North,PROD518,Electronics,3,1566,4698
ORD104024,CUST4780,2023-09-28,North,PROD502,Sports,4,1027,4108
ORD104025,CUST4719,2023-12-17,West,PROD164,Home Essentials,4,376,1504
ORD104026,CUST8632,2023-03-25,South,PROD328,Home Essentials,1,1547,1547
ORD104027,CUST1352,2023-01-31,North,PROD884,Home Essentials,3,1599,4797
ORD104028,CUST5013,2023-04-17,East,PROD503,Books,2,1150,2300
ORD104029,CUST9231,2022-06-07,West,PROD475,Clothing,1,613,613
ORD104030,CUST7983,2023-08-24,South,PROD993,Home Essentials,1,1988,1988
ORD104031,CUST4341,2022-05-02,South,PROD903,Home Essentials,5,563,2815
ORD104032,CUST8034,2022-09-23,East,PROD917,Home Essentials,5,906,4530
ORD104033,CUST3016,2023-07-18,North,PROD167,Electronics,5,923,4615
ORD104034,CUST1381,2022-06-01,South,PROD879,Books,1,462,462
ORD104035,CUST5779,2022-01-28,South,PROD868,Home Essentials,2,1506,3012
ORD104036,CUST6094,2023-08-31,East,PROD247,Home Essentials,4,850,3400
ORD104037,CUST4978,2023-08-24,South,PROD988,Books,5,624,3120
ORD104038,CUST7907,2023-01-06,South,PROD743,Electronics,2,1505,3010
ORD104039,CUST5786,2023-04-30,East,PROD319,Electronics,3,1307,3921
ORD104040,CUST4686,2024-06-13,West,PROD462,Clothing,5,1317,6585
ORD104041,CUST9303,2024-09-10,West,PROD698,Home Essentials,4,1585,6340
ORD104042,CUST2564,2023-12-05,South,PROD573,Sports,3,155,465
ORD104043,CUST3562,2024-11-21,West,PROD176,Clothing,3,1353,4059
ORD104044,CUST2811,2023-05-02,South,PROD213,Books,4,588,2352
ORD104045,CUST2712,2022-07-18,South,PROD147,Electronics,5,1151,5755
ORD104046,CUST1505,2022-03-13,South,PROD483,Electronics,1,1955,1955
ORD104047,CUST7330,2023-05-11,West,PROD470,Clothing,4,1706,6824
ORD104048,CUST9275,2022-01-25,North,PROD269,Electronics,4,821,3284
ORD104049,CUST5544,2024-05-29,East,PROD395,Electronics,4,1307,5228
ORD104050,CUST6163,2023-11-14,West,PROD771,Books,3,1548,4644
ORD104051,CUST3026,2022-11-02,East,PROD588,Clothing,2,1498,2996
ORD104052,CUST6180,2023-09-27,South,PROD635,Clothing,1,1991,1991
ORD104053,CUST6536,2023-07-30,North,PROD711,Sports,5,140,700
ORD104054,CUST3924,2024-08-02,South,PROD411,Clothing,5,1607,8035
ORD104055,CUST6101,2023-07-17,East,PROD852,Electronics,2,1103,2206
ORD104056,CUST6952,2023-07-17,North,PROD608,Books,4,359,1436
ORD104057,CUST8376,2022-01-13,North,PROD195,Books,1,540,540
ORD104058,CUST2049,2023-02-02,West,PROD882,Electronics,5,1025,5125
ORD104059,CUST9253,2024-12-02,North,PROD958,Electronics,5,955,4775
ORD104060,CUST1371,2024-02-29,West,PROD719,Home Essentials,4,183,732
ORD104061,CUST6418,2023-04-17,North,PROD135,Home Essentials,2,145,290
ORD104062,CUST2896,2022-09-25,East,PROD141,Electronics,1,539,539
ORD104063,CUST9660,2023-11-09,East,PROD430,Home Essentials,2,1794,3588
ORD104064,CUST2275,2024-11-13,North,PROD871,Sports,2,1979,3958
ORD104065,CUST6931,2023-08-03,South,PROD723,Electronics,1,1642,1642
ORD104066,CUST3513,2023-10-13,North,PROD791,Clothing,1,1085,1085
ORD104067,CUST5552,2022-08-16,West,PROD724,Books,5,1968,9840
ORD104068,CUST9144,2023-11-12,East,PROD641,Home Essentials,5,1561,7805
ORD104069,CUST5461,2024-03-06,South,PROD463,Books,1,235,235
ORD104070,CUST8518,2023-08-29,North,PROD110,Books,3,1306,3918
ORD104071,CUST2863,2024-04-21,East,PROD744,Electronics,5,1832,9160
ORD104072,CUST3628,2022-01-01,East,PROD314,Sports,3,1295,3885
ORD104073,CUST9120,2023-10-02,West,PROD661,Sports,1,1008,1008
ORD104074,CUST6004,2023-11-01,West,PROD677,Books,5,960,4800
ORD104075,CUST5160,2022-02-22,North,PROD263,Clothing,2,887,1774
ORD104076,CUST4462,2023-10-10,West,PROD457,Home Essentials,1,689,689
ORD104077,CUST1407,2022-09-23,North,PROD978,Sports,4,1055,4220
ORD104078,CUST1720,2024-10-29,West,PROD955,Home Essentials,3,789,2367
ORD104079,CUST7621,2023-01-09,South,PROD212,Sports,1,638,638
ORD104080,CUST1534,2022-01-18,West,PROD779,Clothing,1,1243,1243
ORD104081,CUST8455,2024-02-13,South,PROD236,Books,5,1404,7020
ORD104082,CUST1779,2024-01-21,South,PROD328,Clothing,5,1431,7155
ORD104083,CUST4933,2023-03-04,East,PROD993,Clothing,5,807,4035
ORD104084,CUST9645,2022-06-22,North,PROD517,Clothing,4,1400,5600
ORD104085,CUST2707,2022-09-25,North,PROD587,Sports,5,1653,8265
ORD104086,CUST1413,2022-06-20,East,PROD995,Home Essentials,1,394,394
ORD104087,CUST4581,2023-11-03,East,PROD193,Home Essentials,5,1906,9530
ORD104088,CUST6427,2023-05-18,North,PROD918,Sports,2,152,304
ORD104089,CUST4763,2023-09-22,East,PROD841,Clothing,5,905,4525
ORD104090,CUST4542,2024-09-06,East,PROD169,Sports,4,1555,6220
ORD104091,CUST5628,2024-03-11,North,PROD113,Books,2,151,302
ORD104092,CUST8988,2023-03-19,North,PROD742,Electronics,1,827,827
ORD104093,CUST1927,2022-08-06,South,PROD241,Sports,1,171,171
ORD104094,CUST2783,2022-11-19,East,PROD494,Books,3,127,381
ORD104095,CUST4421,2023-04-14,East,PROD816,Books,2,568,1136
ORD104096,CUST7240,2022-06-01,West,PROD101,Sports,3,863,2589
ORD104097,CUST6868,2023-11-29,South,PROD948,Electronics,2,985,1970
ORD104098,CUST4851,2023-06-01,North,PROD147,Home Essentials,2,1011,2022
ORD104099,CUST3512,2024-09-11,North,PROD733,Sports,4,646,2584
ORD104100,CUST8758,2023-07-02,East,PROD123,Books,3,1524,4572
ORD104101,CUST9090,2022-06-29,West,PROD387,Sports,4,300,1200
ORD104102,CUST7690,2022-04-14,East,PROD916,Books,2,1884,3768
ORD104103,CUST8604,2023-05-25,North,PROD204,Electronics,1,1734,1734
ORD104104,CUST6138,2023-06-19,West,PROD996,Electronics,2,919,1838
ORD104105,CUST1903,2024-02-16,South,PROD619,Books,4,1589,6356
ORD104106,CUST8508,2023-08-05,North,PROD106,Home Essentials,3,1775,5325
ORD104107,CUST3321,2024-01-24,West,PROD385,Home Essentials,3,1718,5154
ORD104108,CUST2703,2022-05-25,East,PROD860,Electronics,4,659,2636
ORD104109,CUST2677,2022-06-09,West,PROD889,Books,3,1913,5739
ORD104110,CUST4966,2024-10-28,South,PROD261,Electronics,5,478,2390
ORD104111,CUST5232,2022-08-03,South,PROD510,Books,1,1883,1883
ORD104112,CUST4887,2023-11-12,North,PROD418,Clothing,1,1300,1300
ORD104113,CUST5487,2024-01-16,North,PROD934,Electronics,1,1175,1175
ORD104114,CUST7037,2022-08-08,West,PROD366,Clothing,3,178,534
ORD104115,CUST1000,2024-03-28,West,PROD562,Electronics,3,1508,4524
ORD104116,CUST9055,2022-01-21,North,PROD488,Clothing,2,933,1866
ORD104117,CUST6910,2024-12-22,South,PROD918,Sports,2,1699,3398
ORD104118,CUST2813,2023-12-22,West,PROD717,Home Essentials,1,1131,1131
ORD104119,CUST6382,2023-11-30,West,PROD123,Clothing,5,1337,6685
ORD104120,CUST2752,2023-12-03,East,PROD861,Clothing,2,124,248
ORD104121,CUST3215,2023-02-09,South,PROD705,Electronics,2,549,1098
ORD104122,CUST9123,2022-04-10,West,PROD208,Home Essentials,3,867,2601
ORD104123,CUST7164,2024-03-01,West,PROD589,Electronics,5,854,4270
ORD104124,CUST5548,2022-08-19,East,PROD770,Home Essentials,1,1580,1580
ORD104125,CUST1872,2022-08-17,North,PROD312,Sports,2,1584,3168
ORD104126,CUST2454,2023-10-07,East,PROD679,Clothing,5,297,1485
ORD104127,CUST3673,2022-04-13,North,PROD390,Home Essentials,5,1217,6085
ORD104128,CUST9343,2022-07-31,North,PROD779,Clothing,1,1842,1842
ORD104129,CUST1186,2024-01-25,South,PROD168,Electronics,5,536,2680
ORD104130,CUST1181,2022-08-16,East,PROD158,Clothing,5,1650,8250
ORD104131,CUST4584,2023-12-14,West,PROD241,Electronics,5,789,3945
ORD104132,CUST6810,2023-08-27,East,PROD171,Home Essentials,2,1501,3002
ORD104133,CUST8154,2023-07-01,North,PROD613,Home Essentials,1,686,686
ORD104134,CUST5184,2022-12-14,East,PROD594,Clothing,5,203,1015
ORD104135,CUST5317,2024-12-28,East,PROD833,Sports,5,1929,9645
ORD104136,CUST3864,2024-10-29,South,PROD580,Home Essentials,2,1803,3606
ORD104137,CUST1160,2023-02-19,West,PROD384,Home Essentials,1,726,726
ORD104138,CUST2243,2024-05-16,West,PROD271,Sports,3,1162,3486
ORD104139,CUST6129,2023-09-15,South,PROD101,Clothing,2,557,1114
ORD104140,CUST9587,2023-06-21,West,PROD554,Clothing,1,463,463
ORD104141,CUST7827,2022-08-02,North,PROD501,Clothing,5,1908,9540
ORD104142,CUST9229,2023-04-03,North,PROD201,Sports,1,234,234
ORD104143,CUST5278,2022-08-01,South,PROD851,Home Essentials,1,473,473
ORD104144,CUST5902,2022-08-19,East,PROD877,Home Essentials,1,1355,1355
ORD104145,CUST2482,2022-06-03,West,PROD867,Home Essentials,3,138,414
ORD104146,CUST8691,2024-08-19,South,PROD149,Home Essentials,1,1926,1926
ORD104147,CUST7645,2024-10-23,North,PROD274,Home Essentials,3,918,2754
ORD104148,CUST8754,2022-07-17,West,PROD524,Sports,5,146,730
ORD104149,CUST4962,2022-09-13,West,PROD356,Books,3,135,405
ORD104150,CUST9718,2024-09-30,North,PROD640,Electronics,5,1955,9775
ORD104151,CUST8282,2023-06-19,North,PROD556,Clothing,5,194,970
ORD104152,CUST8453,2023-12-11,North,PROD312,Home Essentials,3,1084,3252
ORD104153,CUST9926,2024-05-21,West,PROD681,Home Essentials,2,1484,2968
ORD104154,CUST9027,2023-10-04,North,PROD248,Clothing,4,1648,6592
ORD104155,CUST8448,2023-01-25,North,PROD296,Books,1,1269,1269
ORD104156,CUST1045,2024-09-07,South,PROD856,Clothing,4,467,1868
ORD104157,CUST9357,2024-08-13,East,PROD118,Sports,1,164,164
ORD104158,CUST1417,2023-02-11,South,PROD533,Home Essentials,1,1351,1351
ORD104159,CUST5715,2024-04-24,East,PROD235,Home Essentials,5,853,4265
ORD104160,CUST1482,2024-03-15,East,PROD936,Home Essentials,1,1643,1643
ORD104161,CUST2067,2022-04-11,East,PROD738,Books,1,915,915
ORD104162,CUST6021,2023-07-21,East,PROD630,Sports,3,1976,5928
ORD104163,CUST3591,2022-01-21,North,PROD130,Electronics,4,1678,6712
ORD104164,CUST4701,2023-09-07,West,PROD909,Electronics,3,855,2565
ORD104165,CUST5156,2024-10-20,West,PROD626,Electronics,1,280,280
ORD104166,CUST5086,2023-11-13,North,PROD671,Books,5,1624,8120
ORD104167,CUST2247,2024-09-30,North,PROD600,Electronics,3,696,2088
ORD104168,CUST2870,2024-01-19,West,PROD608,Sports,3,1278,3834
ORD104169,CUST5635,2022-04-16,South,PROD818,Electronics,2,886,1772
ORD104170,CUST6174,2023-09-24,South,PROD619,Sports,1,1658,1658
ORD104171,CUST8384,2023-09-02,West,PROD179,Sports,5,726,3630
ORD104172,CUST4118,2022-05-26,West,PROD660,Books,3,1941,5823
ORD104173,CUST1761,2023-08-14,South,PROD348,Sports,3,1558,4674
ORD104174,CUST7720,2023-07-04,East,PROD635,Clothing,5,1934,9670
ORD104175,CUST7366,2023-04-28,South,PROD395,Clothing,1,1222,1222
ORD104176,CUST6291,2023-09-28,West,PROD114,Books,2,715,1430
ORD104177,CUST5999,2023-07-19,West,PROD211,Clothing,3,1495,4485
ORD104178,CUST4878,2023-07-08,West,PROD107,Books,2,1686,3372
ORD104179,CUST3746,2024-10-05,West,PROD504,Books,4,1485,5940
ORD104180,CUST8634,2022-07-30,South,PROD526,Home Essentials,1,211,211
ORD104181,CUST8702,2024-02-15,West,PROD276,Clothing,4,552,2208
ORD104182,CUST9211,2024-04-16,North,PROD701,Home Essentials,4,855,3420
ORD104183,CUST1783,2022-02-19,North,PROD312,Electronics,4,1292,5168
ORD104184,CUST5753,2022-11-09,West,PROD693,Electronics,1,683,683
ORD104185,CUST1865,2024-08-20,North,PROD827,Home Essentials,1,238,238
ORD104186,CUST4608,2023-02-27,North,PROD658,Home Essentials,5,1971,9855
ORD104187,CUST6233,2024-03-06,West,PROD880,Sports,2,330,660
ORD104188,CUST1103,2022-11-29,East,PROD648,Books,2,1362,2724
ORD104189,CUST6181,2024-04-15,West,PROD880,Sports,5,1083,5415
ORD104190,CUST6669,2022-04-09,North,PROD570,Books,5,352,1760
ORD104191,CUST8236,2022-08-27,West,PROD374,Electronics,4,1559,6236
ORD104192,CUST5206,2023-07-05,West,PROD846,Sports,5,660,3300
ORD104193,CUST7726,2023-10-22,North,PROD248,Clothing,3,1545,4635
ORD104194,CUST5706,2024-06-13,West,PROD195,Home Essentials,2,1426,2852
ORD104195,CUST8094,2022-03-28,North,PROD827,Clothing,5,171,855
ORD104196,CUST1795,2023-06-20,South,PROD271,Books,3,1386,4158
ORD104197,CUST5122,2024-09-28,South,PROD137,Home Essentials,3,1957,5871
ORD104198,CUST5856,2022-04-13,North,PROD897,Clothing,3,321,963
ORD104199,CUST2397,2024-12-14,South,PROD262,Sports,3,1200,3600
ORD104200,CUST8213,2023-10-26,North,PROD194,Home Essentials,4,161,644
ORD104201,CUST8825,2023-03-28,West,PROD289,Electronics,3,1594,4782
ORD104202,CUST7292,2024-05-01,North,PROD604,Sports,4,1280,5120
ORD104203,CUST4648,2022-03-01,West,PROD425,Clothing,4,905,3620
ORD104204,CUST8711,2023-07-05,North,PROD760,Sports,3,224,672
ORD104205,CUST5055,2023-05-11,West,PROD483,Clothing,2,840,1680
ORD104206,CUST3878,2024-12-26,West,PROD269,Clothing,3,1975,5925
ORD104207,CUST6187,2022-12-14,South,PROD283,Books,3,260,780
ORD104208,CUST6308,2022-10-13,East,PROD265,Home Essentials,3,640,1920
ORD104209,CUST3474,2023-09-02,East,PROD748,Sports,2,725,1450
ORD104210,CUST7049,2022-04-08,West,PROD736,Electronics,1,1714,1714
ORD104211,CUST8834,2022-05-13,North,PROD254,Clothing,1,1658,1658
ORD104212,CUST3878,2022-12-06,North,PROD278,Home Essentials,4,205,820
ORD104213,CUST2723,2023-01-21,South,PROD468,Clothing,4,1254,5016
ORD104214,CUST5547,2023-11-11,East,PROD948,Sports,2,1480,2960
ORD104215,CUST1669,2023-05-05,South,PROD589,Clothing,5,1808,9040
ORD104216,CUST1510,2023-05-16,North,PROD247,Electronics,1,875,875
ORD104217,CUST7485,2024-07-27,South,PROD637,Home Essentials,4,1977,7908
ORD104218,CUST1667,2023-02-06,East,PROD930,Books,1,1920,1920
ORD104219,CUST4001,2023-04-30,West,PROD524,Clothing,2,101,202
ORD104220,CUST2863,2022-12-19,East,PROD447,Clothing,2,332,664
ORD104221,CUST5664,2024-08-11,South,PROD481,Clothing,5,468,2340
ORD104222,CUST7817,2022-06-18,North,PROD621,Books,5,1374,6870
ORD104223,CUST6927,2022-11-20,West,PROD621,Sports,2,1045,2090
ORD104224,CUST9309,2024-08-27,South,PROD549,Sports,4,1956,7824
ORD104225,CUST1122,2022-02-17,East,PROD279,Clothing,1,1231,1231
ORD104226,CUST1872,2023-11-18,South,PROD997,Sports,3,1399,4197
ORD104227,CUST5056,2023-12-27,East,PROD308,Home Essentials,5,279,1395
ORD104228,CUST8238,2024-03-11,West,PROD461,Sports,3,1848,5544
ORD104229,CUST1300,2022-09-03,East,PROD649,Electronics,4,392,1568
ORD104230,CUST2365,2023-05-14,East,PROD188,Electronics,5,683,3415
ORD104231,CUST7109,2024-05-25,East,PROD522,Books,3,894,2682
ORD104232,CUST1748,2023-06-02,West,PROD844,Clothing,4,274,1096
ORD104233,CUST4543,2024-05-10,South,PROD646,Sports,1,222,222
ORD104234,CUST8367,2023-01-17,South,PROD865,Electronics,4,326,1304
ORD104235,CUST1156,2022-05-14,East,PROD272,Books,5,543,2715
ORD104236,CUST6002,2022-07-28,East,PROD808,Electronics,2,1936,3872
